time,Im,Wm,Fault_type
228.7,9.64983239973655,124.032636788109,"Im"
228.8,9.49291032421418,122.015663022032,"Im"
228.9,9.65396656597687,124.085774658122,"Im"
229,9.49804534794701,122.081665259913,"Im"
229.1,9.67108290806129,124.305776928934,"Im"
229.2,9.65668524965034,124.120718840637,"Im"
229.3,9.58102323492113,123.148208769703,"Im"
229.4,9.4777140079107,121.820339507332,"Im"
229.5,9.69705173637421,124.639563270139,"Im"
229.6,9.62712893559919,123.740821303183,"Im"
229.7,9.71929639754747,124.925481601721,"Im"
229.8,9.66594432424417,124.239728932058,"Im"
229.9,9.85200912818618,126.631284276275,"Im"
230,9.46891390706329,121.707228764379,"Im"
230.1,9.21193671812631,118.404211984614,"Im"
230.2,9.74908417215338,125.308354181821,"Im"
230.3,9.62804999867114,123.752660045736,"Im"
230.4,9.64020271121181,123.90886306752,"Im"
230.5,9.25101375529939,118.906482672608,"Im"
230.6,9.44040615660898,121.340808777868,"Im"
230.7,9.00612385164363,115.758827955409,"Im"
230.8,9.48357416251773,121.895662103392,"Im"
230.9,9.36914804037377,120.424903538991,"Im"
231,9.49225144669011,122.0071942411,"Im"
231.1,9.58069059410564,123.143933222135,"Im"
231.2,9.49214178418095,122.005784710902,"Im"
231.3,9.4303789275684,121.211925331393,"Im"
231.4,9.53030483778051,122.496307651588,"Im"
231.5,9.4492289575702,121.454211293243,"Im"
231.6,9.01365319754753,115.855605245114,"Im"
231.7,9.59645035740003,123.346498916086,"Im"
231.8,9.85815981738699,126.710341214058,"Im"
231.9,9.00683033673868,115.767908652934,"Im"
232,9.72852551133244,125.044106596493,"Im"
232.1,9.48378940832142,121.898428732229,"Im"
232.2,9.63458913028956,123.836709768399,"Im"
232.3,9.5152291843958,122.302535059158,"Im"
232.4,9.55930905414235,122.869108886294,"Im"
232.5,9.71596563174303,124.882670115662,"Im"
232.6,9.57114492372345,123.021239415822,"Im"
232.7,9.44720175925965,121.428155011503,"Im"
232.8,9.38349646270565,120.609328778917,"Im"
232.9,9.75236447689303,125.350517074343,"Im"
233,9.4743112771277,121.776603030488,"Im"
233.1,9.83986964260509,126.475251265182,"Im"
233.2,9.43192324427072,121.23177496864,"Im"
233.3,9.44058515384245,121.343109491282,"Im"
233.4,9.57030393776122,123.010429932084,"Im"
233.5,9.45808631915505,121.568058028279,"Im"
233.6,9.53563476588974,122.564815062897,"Im"
233.7,9.65661196394194,124.119776874054,"Im"
233.8,9.37531642087514,120.504187869185,"Im"
233.9,9.77499968942516,125.641455297757,"Im"
234,9.36581247933808,120.382030418165,"Im"
234.1,9.58916195637765,123.252818574363,"Im"
234.2,9.4807979656739,121.859978684187,"Im"
234.3,9.80374979698395,126.010990384041,"Im"
234.4,9.73285256436238,125.099723707194,"Im"
234.5,9.4466549994205,121.421127317992,"Im"
234.6,9.48604148024802,121.927375392412,"Im"
234.7,9.58826658541027,123.241310061325,"Im"
234.8,9.23319487170412,118.677450392524,"Im"
234.9,9.50292530760305,122.144389070906,"Im"
235,9.69730674113932,124.642840934673,"Im"
235.1,9.40097452922207,120.83398041909,"Im"
235.2,9.89597668353782,127.196414487608,"Im"
235.3,9.56751856485456,122.974628569766,"Im"
235.4,9.41951977846029,121.072348928264,"Im"
235.5,9.99796892134573,128.507356031793,"Im"
235.6,9.32947700401483,119.914997973807,"Im"
235.7,9.8276657763712,126.318390747269,"Im"
235.8,9.50859200814613,122.217225134905,"Im"
235.9,9.72480498047999,124.996285325328,"Im"
236,9.58927295444136,123.254245270906,"Im"
236.1,9.36714757364456,120.399190847521,"Im"
236.2,9.80095678607646,125.975090847853,"Im"
236.3,9.48659879683339,121.934538775437,"Im"
236.4,9.5150144930384,122.299775556811,"Im"
236.5,9.28716069829792,119.371091845723,"Im"
236.6,9.7170771267402,124.896956545682,"Im"
236.7,9.7458743834959,125.267097656917,"Im"
236.8,9.55295846112883,122.787482515596,"Im"
236.9,9.86348565230483,126.778796014162,"Im"
