time,Im,Wm,Fault_type
91.4,9.60290074426765,123.429407952354,"Rm"
91.5,9.5794221843721,123.127629893836,"Rm"
91.6,9.86851695891208,126.843465120998,"Rm"
91.7,9.50915119150573,122.224412494459,"Rm"
91.8,9.41916323587494,121.067766145823,"Rm"
91.9,9.44183638435154,121.359191973462,"Rm"
92,9.90872991494832,127.360336169204,"Rm"
92.1,9.95255266017958,127.923605086286,"Rm"
92.2,9.51073165405187,122.2447267289,"Rm"
92.3,9.50344559575103,122.151076499398,"Rm"
92.4,9.55009405244567,122.750665264186,"Rm"
92.5,9.39456704235082,120.751622757664,"Rm"
92.6,9.35967048917157,120.30308527822,"Rm"
92.7,9.3736719964079,120.483051498648,"Rm"
92.8,9.38889306616302,120.678693178356,"Rm"
92.9,9.39972528781293,120.817923473864,"Rm"
93,9.23213577868434,118.663837490932,"Rm"
93.1,9.62270253018143,123.683927169319,"Rm"
93.2,9.42586124652671,121.153858000902,"Rm"
93.3,9.35915342898561,120.296439326927,"Rm"
93.4,10.0317546068687,128.941615132978,"Rm"
93.5,9.43348310287802,121.251824360298,"Rm"
93.6,9.70402736307764,124.729223404151,"Rm"
93.7,9.60022103250253,123.394964697955,"Rm"
93.8,9.2732758994818,119.192625709286,"Rm"
93.9,9.61824767970263,123.626667436104,"Rm"
94,9.85980700087928,126.731513023598,"Rm"
94.1,9.74360573614848,125.237937937316,"Rm"
94.2,9.56705815727849,122.968710782415,"Rm"
94.3,9.93511816555944,127.699513498067,"Rm"
94.4,9.43325279693349,121.248864160554,"Rm"
94.5,9.50726648205171,122.200187680471,"Rm"
94.6,9.86887095939082,126.848015221913,"Rm"
94.7,9.85256645352653,126.638447763347,"Rm"
94.8,9.40933266139561,120.941410377764,"Rm"
94.9,9.38152004812383,120.583925230353,"Rm"
95,9.77075072903973,125.586841931066,"Rm"
95.1,9.46017763905767,121.594938479695,"Rm"
95.2,9.48994059829439,121.977492099428,"Rm"
95.3,9.56554643195093,122.949280055711,"Rm"
95.4,9.36471550071599,120.36793056541,"Rm"
95.5,9.3637000056064,120.354878055355,"Rm"
95.6,9.76542019938873,125.518326789053,"Rm"
95.7,9.33485454828115,119.984117405861,"Rm"
95.8,9.46376696515417,121.641073331918,"Rm"
95.9,9.6179971291986,123.623447027837,"Rm"
96,9.50794126912607,122.20886095513,"Rm"
96.1,9.46921115099636,121.711049337882,"Rm"
96.2,9.6972246985776,124.641786407553,"Rm"
96.3,9.12026333945111,117.225902304251,"Rm"
96.4,9.34777290365786,120.150161501116,"Rm"
